299850 1273033800 6.992696 50.935682 #--- 1273033800.0
299850 1273033806 6.993079 50.936725 #--- 1273033800.0
299850 1273033813 6.994242 50.937085 #--- 1273033800.0
299850 1273033838 6.992784 50.941064 #--- 1273033800.0
299850 1273033842 6.992886 50.941787 #--- 1273033800.0
299850 1273033863 6.995039 50.944531 #--- 1273033800.0
299850 1273033872 6.995711 50.945975 #--- 1273033800.0
299850 1273033874 6.995579 50.9463 #--- 1273033800.0
299850 1273033880 6.994574 50.946441 #--- 1273033800.0
299850 1273033896 6.991912 50.945626 #--- 1273033800.0
299850 1273033903 6.990769 50.945568 #--- 1273033800.0
299850 1273033916 6.988647 50.945802 #--- 1273033800.0
299850 1273033925 6.98715 50.946334 #--- 1273033800.0
299850 1273033934 6.98588 50.947102 #--- 1273033800.0
299850 1273033961 6.982468 50.950192 #--- 1273033800.0
299850 1273034027 6.972902 50.956314 #--- 1273033800.0
299850 1273034031 6.972952 50.956999 #--- 1273033800.0
299850 1273034034 6.973423 50.95728 #--- 1273033800.0
299850 1273034039 6.974172 50.95732 #--- 1273033800.0
299850 1273034042 6.974713 50.957134 #--- 1273033800.0
299850 1273034045 6.974845 50.95673 #--- 1273033800.0
299850 1273034072 6.970923 50.954271 #--- 1273033800.0
299850 1273034100 6.967334 50.951207 #--- 1273033800.0
