213792 1273036500 6.965981 50.898803 #--- 1273036500.0
213792 1273036522 6.967297 50.893303 #--- 1273036500.0
213792 1273036527 6.966509 50.892431 #--- 1273036500.0
213792 1273036532 6.967348 50.891615 #--- 1273036500.0
213792 1273036548 6.967815 50.887638 #--- 1273036500.0
213792 1273036560 6.968008 50.884487 #--- 1273036500.0
213792 1273036562 6.967821 50.884122 #--- 1273036500.0
213792 1273036565 6.967216 50.883965 #--- 1273036500.0
213792 1273036568 6.966371 50.884273 #--- 1273036500.0
213792 1273036570 6.966427 50.884748 #--- 1273036500.0
213792 1273036589 6.970946 50.886135 #--- 1273036500.0
213792 1273036606 6.974932 50.887695 #--- 1273036500.0
213792 1273036631 6.980261 50.890719 #--- 1273036500.0
213792 1273036699 6.993051 50.901676 #--- 1273036500.0
213792 1273036751 7.003125 50.909866 #--- 1273036500.0
213792 1273036774 7.008121 50.912486 #--- 1273036500.0
213792 1273036800 7.014274 50.914376 #--- 1273036500.0
213792 1273036800 7.014274 50.914376 #--- 1273036800.0
213792 1273036882 7.02819 50.916745 #--- 1273036800.0
213792 1273036889 7.029337 50.916567 #--- 1273036800.0
213792 1273036892 7.029326 50.916014 #--- 1273036800.0
213792 1273036895 7.028714 50.915824 #--- 1273036800.0
213792 1273036899 7.028146 50.916013 #--- 1273036800.0
213792 1273036913 7.02694 50.918121 #--- 1273036800.0
213792 1273036927 7.025187 50.919693 #--- 1273036800.0
213792 1273036939 7.023322 50.920576 #--- 1273036800.0
213792 1273036951 7.021344 50.921163 #--- 1273036800.0
213792 1273036954 7.021029 50.921615 #--- 1273036800.0
213792 1273036958 7.021686 50.921914 #--- 1273036800.0
213792 1273036973 7.024123 50.922247 #--- 1273036800.0
213792 1273036977 7.024879 50.922023 #--- 1273036800.0
213792 1273036981 7.024974 50.921431 #--- 1273036800.0
213792 1273036983 7.024605 50.921189 #--- 1273036800.0
213792 1273036987 7.024056 50.921211 #--- 1273036800.0
213792 1273036990 7.023794 50.921835 #--- 1273036800.0
213792 1273037019 7.025076 50.926625 #--- 1273036800.0
213792 1273037040 7.02734 50.92932 #--- 1273036800.0
213792 1273037063 7.030501 50.931655 #--- 1273036800.0
213792 1273037087 7.034592 50.931737 #--- 1273036800.0
213792 1273037100 7.036648 50.930909 #--- 1273036800.0
