1385496 1273036500 7.002581 50.910505 #--- 1273036500.0
1385496 1273036534 6.998816 50.91284 #--- 1273036500.0
1385496 1273036585 6.992784 50.915195 #--- 1273036500.0
1385496 1273036611 6.989997 50.91691 #--- 1273036500.0
1385496 1273036635 6.987736 50.918937 #--- 1273036500.0
1385496 1273036692 6.981576 50.922702 #--- 1273036500.0
1385496 1273036714 6.979288 50.924399 #--- 1273036500.0
1385496 1273036758 6.975384 50.928493 #--- 1273036500.0
1385496 1273036785 6.978446 50.929792 #--- 1273036500.0
1385496 1273036800 6.980308 50.930167 #--- 1273036500.0
1385496 1273036800 6.980308 50.930167 #--- 1273036800.0
1385496 1273036829 6.983399 50.930029 #--- 1273036800.0
1385496 1273036844 6.984938 50.929783 #--- 1273036800.0
1385496 1273036861 6.986628 50.929199 #--- 1273036800.0
1385496 1273036884 6.988854 50.928257 #--- 1273036800.0
1385496 1273036900 6.990382 50.927481 #--- 1273036800.0
1385496 1273036918 6.992169 50.926683 #--- 1273036800.0
1385496 1273036922 6.992509 50.926578 #--- 1273036800.0
1385496 1273036923 6.992695 50.926577 #--- 1273036800.0
1385496 1273036927 6.993 50.926846 #--- 1273036800.0
1385496 1273036929 6.992972 50.926988 #--- 1273036800.0
1385496 1273036930 6.992821 50.927092 #--- 1273036800.0
1385496 1273036974 6.988585 50.928726 #--- 1273036800.0
1385496 1273036989 6.987102 50.929349 #--- 1273036800.0
1385496 1273036996 6.986473 50.929684 #--- 1273036800.0
1385496 1273037007 6.985602 50.930463 #--- 1273036800.0
1385496 1273037011 6.985463 50.930891 #--- 1273036800.0
1385496 1273037013 6.985514 50.931098 #--- 1273036800.0
1385496 1273037015 6.985727 50.931248 #--- 1273036800.0
1385496 1273037019 6.986059 50.93129 #--- 1273036800.0
1385496 1273037020 6.986246 50.931252 #--- 1273036800.0
1385496 1273037023 6.986464 50.931124 #--- 1273036800.0
1385496 1273037025 6.98657 50.930939 #--- 1273036800.0
1385496 1273037029 6.986296 50.930629 #--- 1273036800.0
1385496 1273037034 6.98577 50.930405 #--- 1273036800.0
1385496 1273037046 6.984535 50.930224 #--- 1273036800.0
1385496 1273037084 6.980511 50.930271 #--- 1273036800.0
1385496 1273037100 6.978915 50.930527 #--- 1273036800.0
1385496 1273037100 6.978915 50.930527 #--- 1273037100.0
1385496 1273037126 6.977752 50.930888 #--- 1273037100.0
1385496 1273037169 6.975862 50.931587 #--- 1273037100.0
1385496 1273037178 6.975462 50.931677 #--- 1273037100.0
1385496 1273037207 6.974131 50.931867 #--- 1273037100.0
1385496 1273037215 6.973762 50.931975 #--- 1273037100.0
1385496 1273037221 6.97356 50.932169 #--- 1273037100.0
1385496 1273037225 6.973527 50.932319 #--- 1273037100.0
1385496 1273037228 6.973573 50.93245 #--- 1273037100.0
1385496 1273037234 6.973803 50.932621 #--- 1273037100.0
1385496 1273037242 6.974173 50.9327 #--- 1273037100.0
1385496 1273037248 6.974443 50.932664 #--- 1273037100.0
1385496 1273037251 6.974583 50.932612 #--- 1273037100.0
1385496 1273037256 6.97477 50.932468 #--- 1273037100.0
1385496 1273037260 6.974832 50.932293 #--- 1273037100.0
1385496 1273037263 6.974803 50.932181 #--- 1273037100.0
1385496 1273037267 6.974683 50.932036 #--- 1273037100.0
1385496 1273037271 6.974536 50.931929 #--- 1273037100.0
1385496 1273037277 6.974271 50.931807 #--- 1273037100.0
1385496 1273037295 6.973457 50.931585 #--- 1273037100.0
1385496 1273037310 6.972799 50.931468 #--- 1273037100.0
1385496 1273037399 6.968669 50.930927 #--- 1273037100.0
1385496 1273037400 6.968669 50.930927 #--- 1273037400.0
1385496 1273037479 6.960049 50.929873 #--- 1273037400.0
1385496 1273037485 6.959433 50.929945 #--- 1273037400.0
1385496 1273037488 6.959175 50.930291 #--- 1273037400.0
1385496 1273037491 6.959358 50.930562 #--- 1273037400.0
1385496 1273037501 6.960368 50.930825 #--- 1273037400.0
1385496 1273037515 6.961898 50.931061 #--- 1273037400.0
1385496 1273037522 6.962584 50.93091 #--- 1273037400.0
1385496 1273037538 6.962641 50.929058 #--- 1273037400.0
1385496 1273037550 6.96291 50.927858 #--- 1273037400.0
1385496 1273037596 6.966235 50.924027 #--- 1273037400.0
1385496 1273037656 6.969152 50.91817 #--- 1273037400.0
1385496 1273037699 6.971638 50.914076 #--- 1273037400.0
