1084775 1273036200 7.083713 50.967065 #--- 1273036200.0
1084775 1273036220 7.087828 50.966131 #--- 1273036200.0
1084775 1273036246 7.093188 50.965663 #--- 1273036200.0
1084775 1273036255 7.093924 50.964044 #--- 1273036200.0
1084775 1273036258 7.094521 50.963584 #--- 1273036200.0
1084775 1273036280 7.098767 50.961815 #--- 1273036200.0
1084775 1273036287 7.099322 50.960564 #--- 1273036200.0
1084775 1273036301 7.101555 50.958769 #--- 1273036200.0
1084775 1273036328 7.103116 50.953494 #--- 1273036200.0
1084775 1273036343 7.102387 50.950345 #--- 1273036200.0
1084775 1273036355 7.104 50.948604 #--- 1273036200.0
1084775 1273036377 7.099458 50.948333 #--- 1273036200.0
1084775 1273036381 7.098651 50.948452 #--- 1273036200.0
1084775 1273036408 7.093361 50.950417 #--- 1273036200.0
1084775 1273036421 7.090782 50.950944 #--- 1273036200.0
1084775 1273036431 7.088591 50.951111 #--- 1273036200.0
1084775 1273036446 7.085592 50.951023 #--- 1273036200.0
1084775 1273036477 7.079337 50.949779 #--- 1273036200.0
1084775 1273036500 7.07466 50.949456 #--- 1273036200.0
1084775 1273036500 7.07466 50.949456 #--- 1273036500.0
1084775 1273036516 7.068866 50.949706 #--- 1273036500.0
1084775 1273036580 7.046518 50.952985 #--- 1273036500.0
1084775 1273036592 7.042266 50.953114 #--- 1273036500.0
1084775 1273036631 7.028676 50.951205 #--- 1273036500.0
1084775 1273036666 7.016857 50.948298 #--- 1273036500.0
1084775 1273036721 6.997299 50.946687 #--- 1273036500.0
1084775 1273036739 6.991285 50.945574 #--- 1273036500.0
1084775 1273036749 6.987777 50.94607 #--- 1273036500.0
1084775 1273036751 6.987121 50.946608 #--- 1273036500.0
1084775 1273036753 6.98764 50.946977 #--- 1273036500.0
1084775 1273036757 6.988956 50.946522 #--- 1273036500.0
1084775 1273036758 6.988694 50.946035 #--- 1273036500.0
1084775 1273036765 6.986589 50.945365 #--- 1273036500.0
1084775 1273036766 6.986018 50.945697 #--- 1273036500.0
1084775 1273036769 6.986697 50.946091 #--- 1273036500.0
1084775 1273036774 6.988544 50.945665 #--- 1273036500.0
1084775 1273036776 6.989196 50.945127 #--- 1273036500.0
1084775 1273036779 6.988562 50.944724 #--- 1273036500.0
1084775 1273036781 6.987983 50.945427 #--- 1273036500.0
1084775 1273036789 6.990597 50.946627 #--- 1273036500.0
1084775 1273036792 6.991566 50.946424 #--- 1273036500.0
1084775 1273036794 6.991169 50.945839 #--- 1273036500.0
1084775 1273036800 6.989265 50.945761 #--- 1273036500.0
