1499040 1273035600 7.001339 50.981482 #--- 1273035600.0
1499040 1273035630 7.004506 50.975997 #--- 1273035600.0
1499040 1273035633 7.005066 50.975752 #--- 1273035600.0
1499040 1273035635 7.005596 50.975927 #--- 1273035600.0
1499040 1273035680 7.012793 50.981758 #--- 1273035600.0
1499040 1273035689 7.014538 50.982671 #--- 1273035600.0
1499040 1273035696 7.015813 50.982988 #--- 1273035600.0
1499040 1273035701 7.01685 50.98285 #--- 1273035600.0
1499040 1273035749 7.02529 50.977309 #--- 1273035600.0
1499040 1273035766 7.027777 50.974782 #--- 1273035600.0
1499040 1273035789 7.029686 50.970427 #--- 1273035600.0
1499040 1273035792 7.029582 50.969724 #--- 1273035600.0
1499040 1273035797 7.028842 50.968938 #--- 1273035600.0
1499040 1273035811 7.029572 50.96631 #--- 1273035600.0
1499040 1273035885 7.044722 50.969465 #--- 1273035600.0
1499040 1273035886 7.045031 50.969336 #--- 1273035600.0
1499040 1273035899 7.047695 50.969902 #--- 1273035600.0
