1244463 1273035600 7.005871 50.962414 #--- 1273035600.0
1244463 1273035900 7.006039 50.962803 #--- 1273035600.0
1244463 1273035900 7.006039 50.962803 #--- 1273035900.0
1244463 1273036200 7.006162 50.963062 #--- 1273035900.0
1244463 1273036200 7.006162 50.963062 #--- 1273036200.0
1244463 1273036208 7.006839 50.964349 #--- 1273036200.0
1244463 1273036209 7.006723 50.964466 #--- 1273036200.0
1244463 1273036214 7.005887 50.964648 #--- 1273036200.0
1244463 1273036232 7.004233 50.962236 #--- 1273036200.0
1244463 1273036234 7.003903 50.962045 #--- 1273036200.0
1244463 1273036237 7.003536 50.962018 #--- 1273036200.0
1244463 1273036258 7.00008 50.962938 #--- 1273036200.0
1244463 1273036318 6.990536 50.965871 #--- 1273036200.0
1244463 1273036329 6.989024 50.966635 #--- 1273036200.0
1244463 1273036333 6.988313 50.966654 #--- 1273036200.0
1244463 1273036336 6.987776 50.966374 #--- 1273036200.0
1244463 1273036343 6.987289 50.965328 #--- 1273036200.0
1244463 1273036347 6.986859 50.965013 #--- 1273036200.0
1244463 1273036391 6.980033 50.962119 #--- 1273036200.0
1244463 1273036433 6.974416 50.958058 #--- 1273036200.0
1244463 1273036439 6.973575 50.957643 #--- 1273036200.0
1244463 1273036469 6.96887 50.955876 #--- 1273036200.0
1244463 1273036470 6.969006 50.955753 #--- 1273036200.0
1244463 1273036491 6.972206 50.956906 #--- 1273036200.0
1244463 1273036499 6.973532 50.956307 #--- 1273036200.0
1244463 1273036500 6.973532 50.956307 #--- 1273036500.0
1244463 1273036503 6.973848 50.956157 #--- 1273036500.0
1244463 1273036536 6.970923 50.954271 #--- 1273036500.0
1244463 1273036553 6.969552 50.953214 #--- 1273036500.0
1244463 1273036591 6.966673 50.95055 #--- 1273036500.0
1244463 1273036641 6.961529 50.950943 #--- 1273036500.0
1244463 1273036681 6.957391 50.950923 #--- 1273036500.0
1244463 1273036693 6.956194 50.950404 #--- 1273036500.0
1244463 1273036753 6.950316 50.948403 #--- 1273036500.0
1244463 1273036798 6.946027 50.946667 #--- 1273036500.0
1244463 1273036800 6.945944 50.946548 #--- 1273036500.0
