1305193 1273036200 6.915124 50.951519 #--- 1273036200.0
1305193 1273036202 6.914797 50.951438 #--- 1273036200.0
1305193 1273036219 6.916637 50.950269 #--- 1273036200.0
1305193 1273036239 6.914647 50.948521 #--- 1273036200.0
1305193 1273036263 6.917317 50.946834 #--- 1273036200.0
1305193 1273036304 6.922432 50.944913 #--- 1273036200.0
1305193 1273036340 6.926614 50.942724 #--- 1273036200.0
1305193 1273036381 6.924652 50.937679 #--- 1273036200.0
1305193 1273036412 6.924672 50.933601 #--- 1273036200.0
1305193 1273036494 6.930473 50.924526 #--- 1273036200.0
1305193 1273036500 6.930132 50.925232 #--- 1273036200.0
