Via Beato Don Balbiano,30
Via Ugo Foscolo,30
Via Quarto,30
Via Paolo Braccini,30
Strada della Rovere,30
Piazzale Caio Mario,-1
Via Corino,30
Via Quasimodo,30
Via del Mulino,-1
Via Viterbo,30
Via Alfonso Nallino,-1
Via Pozzo Strada,-1
Via Belluno,30
Strada Decima,-1
Via Marco Minghetti,-1
Vicolo Gioberti,-1
Corso Alessandro Tassoni,50
Via Asinari di Bernezzo,-1
Via Puglia,30
Strada Antica di None,-1
Via Pianfei,30
Via Lima 6,30
Corso Canonico Allamano,50
S 22,-1
Via Beaulard,-1
Via Generale Carlo Alberto Dalla Chiesa,30
Strada della Perussia,30
Via Tiziano,30
Strada Antica di San Vito,30
abbandonato,-1
Via Natale Palli,50
Via Damiano Chiesa,30
Via degli Scavi,-1
Via Case Sparse,30
Via Col di Lana,30
Via Ticino,30
Via Terni,30
Via Borgomanero,-1
Via Osservatorio,-1
Via Mario Ponzio,-1
Via Gelsi,30
Via Levante,30
Strada Barchetto,-1
Via Luigi Ornato,-1
Via Carlo Botta,30
Via Vincenzo Cuoco,30
Strada San Firmino,-1
Piazza del Donatore,30
Via Carnia,-1
Largo Sempione,-1
Via San Germano,30
Via Carlo Urbani,30
Ponte Carpanini,-1
Via Abramo Lincoln,30
Corso Vinzaglio,-1
Via Polesine,-1
Via Bassano del Grappa,30
Via Paolo Boselli,30
Vicolo Pietro Micca,30
Via Quittengo,-1
Via Canonico Tancredi,30
Strada dei pasturanti,-1
Via Oscar Bellucco,30
Via Maroncelli,30
Strada della Vetta, 35,30
Via Domenico Carutti,30
Via Vajont,-1
Corso Monte Cucco,50
Via Monte Ortigara,30
Via Neghelli,50
Via Paolo Bentivoglio,-1
Via Alfredo Catalani,30
Via Ernesto Rossi,30
Via Tetti Civera,30
Via Fratelli Piol,-1
Viale Innocenzo Contini,-1
Via Monte Cervi,30
Via Giuseppe Grosso,-1
Via Avataneo,-1
Via Regina Pacis,-1
Via Stroppiana,-1
Via Dante,-1
Via Angelo Messedaglia,-1
via Alba,-1
via Grange int.,-1
Via Piedicavallo,-1
Via Madonnina,30
Via Nicomede Bianchi,30
Via Napoli,30
Via Umberto Giordano,30
Via Isler Ignazio,30
Via dei Cacciatori,30
Via Gran Sasso,30
Via Boccia d'Oro,-1
Strada Villastellone,30
Gran canyon 2,-1
via Risorgimento,30
Strada Ramea,-1
Pista Baden-Powell,-1
Via Claudio Beaumont,30
Via Sebusto,50
Via Elsa Morante,30
Via Osoppo,-1
Ponte su Via Santo Stefano,-1
Via Monte Bianco,30
Via Torino Pianezza,-1
Vicolo Stefano Geninetti,30
Strada del Carossio,30
Via Frugarolo,30
Via Amedeo di Francesco da Savigliano,30
Via Conte Rosso,-1
Via Monginevro,30
Via Beppe Fenoglio,30
Via Don Giovanni Bosco,30
Argine sud del Canale Cimena (deviazione),-1
Via Conte di Roccavione,-1
Via Esperanto,30
Strada Comunale Antica di Revigliasco,30
Via Briccola,30
Strada comunale del cimitero di Sassi,-1
Via A. Vivaldi,30
Via Angelo Sismonda,-1
Via Fantina,30
Viale Mattioli,-1
Via Sabotino,30
Via Revigliasco,30
Via Gaspare Saccarelli,30
Via Lesna,30
Via Cernaia,50
Tangenziale Sud,130
Variante del Dojrone,50
Piazza Solferino,-1
Via Vaglie,30
Strada dei Ronchi,30
Corte d'Onore,-1
Via Luigi Pasteur,30
Via Mondovì,30
Via Vicoforte,-1
Via Don Leonardo Murialdo,30
Via Giuseppe Galliano,30
Via Giuseppe Vicarelli,-1
fontanella,-1
Via Giuseppe Cafasso,50
Via Giulia Molino Colombini,-1
Via Capua,-1
Piazza Giovanni Marocco,30
Settimo Sud,-1
Strada della Barra,-1
Via XXV Aprile,30
Via Fratelli Rosselli,30
Via Montelimar,-1
Via Tripoli 10,30
Via Real Collegio,-1
Via Giandomenico Romagnosi,-1
11,-1
Piazza Pasquale Villari,-1
Strada Bardassano,50
Via Rocca Bianca,30
Via Giacomo Grosso,30
Via Arturo Bendini,30
Via Cesare Lombroso,-1
Piazza Sandro Pertini,30
Via None,30
Lungo Po Bellonio,30
Via Burzio,-1
Via Brunetta,-1
Via Pramollo,30
Via Vernea,-1
Via Passo del Brennero,-1
Via Giuseppe Pellizza da Volpedo,30
Via Verolengo 42,-1
Via F.lli Giordano,30
Strada San Giorgio,-1
Via Tarvisio,30
Vicolo Mungis,-1
Via della Margherita,30
Via Amalia Guglielminetti,-1
Piazza dell'Annunziata,-1
Via Giorgio Bidone,30
Via Giacomo Brodolini,-1
Via Luisa del Carretto,30
Corso Rosselli,30
Piazza Omero,-1
Via Giuseppe Randaccio,-1
Via Monte Vodice,30
Via Eremo,50
Piazza Matteotti,30
Via S Generoso,30
Piazza Papa Giovanni Paolo II,-1
Via Caprie,-1
Via San Remo,30
Via Faudizio,30
Via Tetto Nuovo,30
Strada vicinale Bellacomba,-1
Via Carlo Giovanni Brugnone,30
Via Sant'Agnese,30
Corso Moncalieri 494,30
Via Verres,-1
Via Mazzini,30
Piazza Francesco Crispi,30
Viale del Cimitero,-1
Via Rosselli,30
Via Gressoney,30
Strada G. della Valle,-1
Via Thonon,30
Via Caluso,30
Via Praglia,30
Via Venaria 79,30
Via Enzo Ferrari,30
via Locana,30
Via della Rocca,30
Via Lodi,30
Strada Gerbidi,30
Via Nicola Porpora Interno 29,30
Strada Cebrosa,50
Strada del Vibernone,-1
Strada della Braia,-1
Via Lera,-1
Via Barletta 109,30
Via Soana,30
Piazza Nazario Sauro,-1
Via Gallina,30
Via 8 marzo,-1
Via Giacinto Collegno,30
Via Gassino,30
Via Paolo della Cella,-1
Via Boston 122,30
Via della Vallà,-1
Via Frinco,30
Via Edmondo de Amicis,30
Via dei Ronchi,-1
Corso Regio Parco,30
Via Challant,30
Via Castello,30
Via Luigi Calabresi,30
Via Vittorio Alfieri,30
Strada Comunale d'Harcourt,30
Via Portofino,30
Via Gaspare Gorresio,-1
Piazza Giuseppe Luigi Lagrange,-1
Via Antonielli,30
Via Matteo Bandello,30
Via Busano,30
Corso Massimo D'Azeglio,70
Strada Genova 82,30
Via Tepice,30
Viale Veneto,30
Via Lucrezio Caro,30
Via Vittorio Zanellato,-1
Via Gaeta,30
Strada Provinciale per Chieri,-1
Viale Matteo Maria Boiardo,30
Via Locana,30
Via Giacomo Zanella,30
Via Gran San Bernardo,30
Via Villafranca,30
Corso Traiano 68,-1
Via Salassa,-1
Corso Traiano 64,-1
Strada del Nobile,30
Largo Città Gemellate con Rivoli,-1
Lungo Dora Firenze,-1
Viale Giuseppe Mazzini,-1
Strada Maiasco,30
Via Carlo Lorenzini,-1
Via Giovanni Emanuel,-1
Via Gandhi,30
Via Giordano Bruno,30
Strada 15,-1
Via Biella,30
Largo Mentana,30
Strada 12,-1
Strada 11,-1
Strada 10,-1
Via Mondrone,30
Via dei Mercandilli,-1
Via Valperga Caluso,50
Corso Ferrara,30
Via Umberto I,50
Via Newton,30
Piazza CLN,-1
Via Cardinal Maurizio,-1
Via Loano,30
S16,-1
Via Buenos Aires,30
Piazzale Pola,30
Strada dei Foglienghi,30
Autostrada A6 La Verdemare,130
Via Raimondo Montecuccoli,-1
Via Luigi Pirandello,30
Via Rosta,30
Via Pietro Micca,30
Via Oriale,30
Corso Rosselli 99 interno 12,30
Via Bari,-1
Via Braille,30
Via Manfredo Fanti,30
Via Staffarda,30
Via Orsola Rossi Maffiotti,-1
Via Bertini,-1
Corso Belgio,50
Via Arnaud,30
Via Cruto,30
Corso Duca degli Abruzzi,30
Via Vipacco,30
Strada dei Biasoni,30
Via Nostra Signora della Scala,30
Via dei Gladioli,30
Via Ottavio Revel,-1
Via Piemontesi Pasque 1655,30
Via Bruno Stefanat,-1
Via Cristoforo Beggiamo,-1
Strada Villaretto a Borgaro,30
Via Santa Maria Goretti,30
Strada comunale alla Basilica di Superga,-1
Viale Giacomo Matteotti,-1
Strada Revigliasco,da 257 a 263,30
Cortile del Maglio,-1
Via Francesco de Rosa,30
Sentiero del tritone,-1
Via 2 Giugno,30
Via Augusto Berta,30
Strada Monsagnasco,-1
Rotta Verna,-1
Via Monte di Pietà,-1
Via Tirasegno,-1
Via Giovanni Pascoli,30
Via Andrea Sansovino N. 243,30
Via Salgari,30
Via Lombardia,30
Via Vittorio Andreis interno 18,-1
Via Mirabello,30
Viale Regina Margherita,-1
via Cavour,30
Lungo Dora Savona,30
Via Lombriasco,30
Via Vittorio Colomiatti,30
Via Levone,30
Via Giovanni Spano,30
Via Timoteo Riboli,30
Piazza Tre Vie,-1
Via delle Fabbriche,30
Via Lattes,30
Via Ferdinando Magellano,-1
Passaggio Privato Pianceri,30
Strada Bric della Croce,-1
Via Giuseppe Bravin,30
Via delle Margherite,30
Via Giambattista Gropello,30
Via Rio de Janeiro,30
Via Teologo Antonino,30
Via Luigi Spazzapan,-1
Via Alphonse Daubree,30
Strada della Cecca,-1
Via Grecia,30
Via Alfonso Ogliaro,-1
via Castello,-1
Via Morardo,-1
Via Liguria,-1
Strada Ribore,30
Strada Consortile del Lauro,30
Via Raffaello Sanzio,50
