Via Scipione di Castro,30
Via Brigata Aosta,30
Piazza dell'Origlione,30
Via Ennio Flaiano,30
Via Pietro Ruzzolone,30
Via Paolo Giocoso,-1
Via Scippateste,30
Via Trapezzato,30
Via Francesco Baiardi,-1
Via Ildebrando Pizzetti,30
Piazza Ingastone,30
Strada Vicinale Carmine,-1
Via Giovanni Chiaramonte,30
Via della Libertà,30
Vicolo della Pietà a Palazzo Reale,30
Via Tommaso Laureto,30
Vicolo Gallo,-1
Vicolo Inguaggiato,-1
Via Squarcialupo,30
Via Alessandro Telesino,30
Via Montenero,30
Via Tavola Tonda,-1
Via Gian Matteo Giberti,30
Piazzetta Luigi Boglino,30
Via Terrasanta,-1
Discesa Masanello,-1
Via Lungarini,30
Via Gaetano Lodato,50
Via Gioacchino Arnone,-1
Via Lilibeo,30
Piazza Baronio Manfredi,30
Via dei Peloritani,30
Passaggio dei picciotti,-1
Vicolo Cassetta,-1
Via Rosina Muzio Salvo,30
Via Atenasio,-1
Via delle Croci,30
Vicolo San Giuseppe d'Arimatea,-1
Via Monte Le Merle,30
Via dei Credenzieri,30
via Furetto Orazio,30
Via Giuseppe Giusti,30
Via Istria,30
Via Maggiore Francesco Perni,30
Via Villa Verona,30
Cortile Montecharo 2°,-1
Via Cosenza,30
Via Giovanni Antonio Viperano,30
Via Ambra,-1
Vicolo dei Calzonai,-1
Via Gaetano Filangeri,30
Largo Giacomo Carissimi,30
Via Nicolò Spedaleri,30
Piazza Giuseppe Verdi,30
Via Fratelli Orlando,30
Via Antonio Crescenzio,30
Largo Luigi Cherubini,30
Vicolo Leone,-1
Via Benedetto Castiglia,30
Via G. Cimabue,-1
Via Giovanni da Verrazzano,30
Largo Olanda,30
Viale Regione Siciliana Nord Ovest,90
Via Giovanni de Cosmi,30
Via Pietro D'aragona,30
Via Michele Amari,30
Via Generale Ameglio Giovanni,30
Piazza Borgo Vecchio,-1
Via Giovanni Bocchieri,30
Via Pietro Amodei,30
Via Collegio Romano,-1
Via Antonino Cassarà,50
Via Giovanni Villani,30
Via Fontana del Drago,50
Via Rosario Gerbasi,30
Via del Celso,30
Via Principe di Resuttano,-1
Salita dell'Annunziata,-1
Vicolo Scicli,-1
Via A. lo Monaco Ciaccio,-1
Via Matteo Dominici,30
Piazza Uditore,-1
Vicolo Tunisi,-1
Via Morozzo della Rocca,30
Vicolo Cappellieri,-1
Via dei Tornieri,30
Via Di Liberti,50
Via F. di Giovanni,-1
Via Giuseppe Sciuti,-1
Via D. Tempio,-1
Via Tasca Lanza,-1
Via Carmelo Raiti,-1
Via Franz Fischietti,30
Via Regina Bianca,30
Viale del Fante,50
Piazza Conte Federico,-1
Via Empedocle Restivo,-1
Via Agrigento,30
Via Giovanni Mira,30
Via G. di Stefano,-1
Via Luparello,50
Via Filippo Patti,30
Salita San Francesco,30
Via Fonderia Oretea,30
