Via del Casale di San Pio V,-1
Via Lesbio Maglio Egerio,30
Via Giovanni Michelotti,30
Via del Buon Ricovero,30
304C C. Cerro - Prato dei Porcini (Anita),-1
Via Padre Vitale,30
Via Tirso,30
Piazza Tommaso De Cristoforis,30
Via Mariano Rampolla,30
Via Goriano Sicoli,30
Via Tertulliano,-1
Viale Pinturicchio,30
Via Francesco Pastura,30
Via Sforza,30
Via Luson,30
Piazza della Rocca,-1
Via Antonio Fontanesi,-1
Via dei Tre Orologi,30
Via av. sc. V. Varroni,-1
20° strada,30
Via Colle Sant'Antonio,30
Via Valle delle Dame Sud,-1
Via Grognardo,30
Piazza Antonio Basso,-1
Via Francesco Secondo Beggiato,30
Via Lorenzo Campeggi,30
Via Monte del Finocchio,-1
Lungotevere Guglielmo Oberdan,70
Largo Stefano Gaj Tachè,-1
Viale Marco Fulvio Nobiliore,30
Via Moricone,30
Viale Athos Guidi,-1
Via degli XI Martiri,30
Via Ferruccio Amendola,30
Via Unione Sovietica,30
Via degli Inferi,-1
Via Carpinello,30
Via Frisa,30
Via Santa Marina Salina,30
Piazza Ittireddu,30
Via Fanano,-1
Piazza Comitato di Liberazione Nazionale,30
Via dell'Astrolabio,30
Via Aldo Turinetto,30
Via Carlo Follini,30
Via dei Casali di Acquafredda,30
Piazza del Porto di Ripetta,30
Via Luigi Laterza,30
Piazzale Vittorio Poggi,30
Via Pietro Raimondi,30
Via Giuseppe Mirri,30
Piazzetta del Cortilone,-1
Ministero Marina,-1
Piazza Ruggero di Sicilia,30
Via Turchia,30
Via Pisterzo,30
Via dell'Agrifoglio,30
Via Benvenuto Volpato,30
Via Novara,30
Via Gesualdo Machetti,30
Via T. Sperandio,30
Largo Flavio Domiziano,-1
Via Don Orione,30
Viale Busnago,-1
Piazza del Lavatoio,-1
Via Clisio,30
Via degli Storioni,30
Piazza dell'Alberone,50
Via Tarantasca,30
Via Campo Gillaro,30
Via Bisentina,30
Via L'Aquila,50
Via Leccosa,30
via Sempione,-1
Via Lesegno,30
Piazza Varisella,30
Via Melicucco,-1
Via Calimera,30
Via Dodici Apostoli,-1
Via Colle Pizzuto,30
Via Fontavignone,30
Via del Gonfalone,30
Via Francesco Jovine,30
Piazza di Sant'Andrea della Valle,30
Via Giovanni Botero,30
Piazzale Caffarelli,-1
Via del Matone,-1
Via Poggio Bracciolini,30
Via dell'Impruneta,30
Via Stellanello,30
Via Giorgio Spaccarelli,30
Via della Zampogna,30
Viale Letizia Bonaparte,30
Via dei Carpini,30
Via Fontana Bella,-1
Via Pietraferrazzana,30
Frascati Est,-1
512,-1
Via della Lobbra,30
Via Cappadocia,30
Largo della Sapienza,30
Via Marco Decumio,30
Via Matteo Ripa,30
Via dell'Università Agraria,30
Via Giovanni Della Penna,30
Via Bareggio,30
Via Camillo Montalcini,30
Via del Salice,30
Via di Ponte Quattro Capi,-1
Via Spezzano Albanese,30
Via Santa Giovanna Antida Thouret,-1
Via Sistina,50
Vicolo della Mola,30
Largo Livio Jannattoni,-1
Largo dei Caduti di Via Acca Larenzia,-1
Via del Canale di Castelfusano,30
Via Solferino,50
Via Fabrizio de André,30
Via della Rotonda,30
Via dell'Emisfero,30
Via Cetara,30
Largo Sebastiano Craveri,30
Via Generale Felice Santini,-1
Via Francesco Nerli,30
Prenestina/Officine ATAC,-1
Via Nulvi,30
Via dei Caolini,-1
Via Barrali,30
SP. Cinque Sassi,50
Via di Vigna Consorti,30
Via Bossolasco,30
Via Australe,30
Strada Valle Nera,-1
Via Giuseppe Salvioli,30
Via Giovanni Consolazione,30
Via di Pasquino,-1
Via Benedetto Rogacci,30
Via del Fontaline di Vermicino,-1
Via Cervinia,-1
Via Orte,30
Via Castrocaro,-1
Via Pragelato,30
Via Caselle Torinese,30
Via Ezio Rizzato,30
Via Santo Stefano di Camastra,30
Via Foligno,30
Via Toscana,30
Piazza Domenico Tani,-1
cerqueta trail,-1
Piazza della Città Leonina,30
Via Selene,30
Via Colle del Lago,30
Via Francesco Santoro,-1
Via dei Lentuli,30
Via Corchiano,30
Via dei Monaci Benedettini,-1
Via Felice Scifoni,30
Via del Casaletto,50
Via Alessandro Blasetti,30
Via Luigi Maria d'Albertis,30
Via Menotti Garibaldi,30
Via Antonio Squaranti,30
Via Moio Alcantara,30
Piazza Lodi,-1
Via Capo di Gallo,30
Via Lussimpiccolo,-1
Via Antonio Canale,30
Viale Lincoln,30
Via Leone XIII,70
Via Vincenzo Tiberio,30
Via Giorgio Bonelli,30
Via Monte Leone,30
Viale Guglielmo Oberdan,-1
Via Treglio,30
Via Armando Falconi,30
Viale Arciconfraternita di Santa Maria del Pianto,-1
Via Moncestino,30
Via Andrea Bacci,30
Via Scipione l'Africano,30
Via Giuseppe Lusina,-1
Via di Porta Pinciana,50
Via della Massimilla,30
Scalinata Teodoro Martella,-1
Via Ortaccio,30
Flaminio (MA),-1
Viale Regina Elena,30
Via Portunno,30
Via delle Albizzie,50
Viale di Monte Tondo,30
Via Cesarano,-1
Via Francesco Menzio,30
Strada del Tartaro,-1
Via Druso,70
Via Antonio Cerasi,30
Via Domenico Barnaba Mattei,-1
Via Robert Graves,30
Via delle Tombette,-1
Via Irene Imperatrice d'Oriente,-1
Via del Branzino,30
Via Ambrogio Fusinieri,30
Via Guido Figliolini,30
Piazza delle Coppelle,-1
Via degli Oleodotti,-1
Via del Mascherino,30
Via di Grotta Marozza,-1
Largo Walter Molino,-1
Via Sausset Les Pins,30
Via Prusst,30
Via dei Baglioni,30
Via Antonio Fratti,30
Via Quarto Sant'Antonio 3^ traversa,-1
Via Ermanno Rivetti,30
Via Crucis,-1
Via Fortunato Marazzi,30
Piazza dell'Oratorio,-1
Largo dei Condor,30
Rotatoria Benigno Zaccagnini,50
Via Giovanni Porzio,30
Via Colle Carellino,-1
Via del Vallone,-1
Via Basento,30
Via Treia,30
Via Roccaverano,30
Via Benestare,30
Via di Porta Lavernale,30
Via Casalvolone,30
Via Maretto,30
Via dei Panfili,30
Via Monte Moricone,-1
Via Gessopalena,30
Via Racconigi,30
Via Adrano,30
Piazza Castroreale,30
Via Antonio Alabanti,30
Largo Esopo,30
Via Casciana Terme,-1
Via di Santa Maria della Speranza,30
Via Augusto Terenzi,30
Largo Corinto,30
Via Martiri di Belfiore,30
Via Galatina,30
Cavalcavia Aurelia,30
Via Nerola,30
Via Afragola,30
Via dei Girasoli,30
Largo Codogno,30
Piazza Volsinio,30
Via T. Valeri,-1
Via dei Transatlantici,-1
Via Pieve Torina,30
Via Pietro da Cortona,30
Via Cannetoli,30
Parcheggio supermercati,-1
Via San Melchiade Papa,30
Via Francesco Bartolozzi,30
Via Bocenago,30
Via Pieve di Cento,30
Via Carlo Passaglia,30
Via dell'Accademia Platonica,30
Via Marco Mastrofini,30
Via Mario Turba,30
Via delle Selve Nuove Castel De Paolis,-1
Via Eugenio Florian,30
Largo Renato Angiolillo,30
Via Giovanni Castano,30
Via Acqua Felice,30
Via Ceppeta Inferiore,-1
Viale Odone Belluzzi,30
Via Romolo Vaselli,30
Via Monte Maloia,30
Via Cameria,30
Piazza Pietro Thouar,30
Via Sandro Sandri,30
Via Baiano,30
Via Bassano in Teverina,30
Viale Primo Maggio,30
Via Castignano,30
Via Alessandro Marchetti,50
Via Caiazzo,30
Via Levate,30
Via Luigi della Piccola,-1
Via San Pier d'Alcantara,30
Piazza di Sant'Egidio,30
Via degli Scialoja,30
Via Fran Doflein,30
Via Antegnate,30
Via Centuripe,30
Via Marino Serri,-1
Via di Ciampino,50
Via Gaetano Astolfi,30
Via Labicana,30
Via San Roberto Bellarmino,30
Via Gaspare d'Urso,30
Via di Valle Porcina,30
Via Gissi,30
Via Vecchia di Marino,30
Via Pizzoni,30
Via Pio VI,30
Via Guido Moccia,30
Via Tristano de Attimis,30
Piazza dei Canotti,50
Via Civitella del Tronto,30
Via Edoardo Vitale,30
Via della Minerva,-1
Via Dei Canneti,-1
Via Trentinara,30
Viale Tarragona,-1
Via Valmichi,30
Via Carlo Frassinelli,30
Via Mercato Saraceno,30
Piazza Pollarola,30
Via Annia Regilla,50
Via San Bernardino da Siena,30
Via di Torre Rossa,-1
Via Spadafora,30
Piazzetta del Bel Respiro,70
Via Villetta,30
Via Carentino,30
Via Alessandro Farnese,30
Via Edgardo Negri,30
Via Alberto Asquini,30
Via Nedo Nadi,30
Via Nicola Morelli,30
Via Luigi Pietrobono,30
Via Giovanni Sinchetto,30
Via del Clementino,30
Via Viterbo,30
Via Belluno,30
Via Centrache,30
Via di Montecatini,-1
Via Puglie,30
Via Louis Daguerre,30
Viale Desiderato Pietri,30
Salita Sant'Antonio,50
Via Quinto Celio,-1
Largo Città dei Ragazzi,-1
Via del Dattero,30
Vicolo di San Celso,-1
Via dei Formalicchi,-1
Via del Molo di Levante,-1
Via di Vallelunga,30
Piazza Anna M. R. Teresa Maggiori,30
Via Campo della Fiera,30
Via Damiano Chiesa,50
Via Michele Boccassini,30
Via Col di Lana,30
Via Valguarnera Caropepe,30
Via Rocce Anzini,-1
Via Vittorio Veneto (olmata),-1
Traversa del Grillo,70
Via Nera,30
Via Pietro Felter,30
Via Filippo Fiorentini,-1
Via di Porta Medaglia,50
Via Rivarossa,30
Via Capralba,30
Via Giovanni Marradi,30
Via del Colle di Mezzo,30
Via Ottavio Assarotti,30
Via Varenna,30
Via Francesco Sartorelli,30
Via Girolamo Savonarola,30
Via Santo Tomaselli,30
Via Montegiovetti,30
Valle Clementina,30
Via Stefano Vanzina,30
Via Don Luigi Morosini,30
Via Livenza,30
Via Paolo D'Egina,30
Via degli Alidosi,30
Via Ischia di Castro,30
Via dell'Albanella,30
Via Selvaforte,30
Via Bussi sul Tirino,30
Via Francesco d'Ovidio,30
Via Cellarengo,30
Via Igea,30
Via di Castel Giubileo,50
Via Castellammare del Golfo,30
Via della Cisa,30
Viale del Sommergibile,30
Via Cerreto Sannita,30
Via Isola d'Elba,-1
Via delle Alghe,30
Via del Fontanile Tuscolano,30
Viale Galeazzo Benti,-1
sentiero tagliente,-1
Via dell'Aspro,30
Via dell'Ontano,-1
Via Celio Aureliano,30
Via Roccaspinalveti,30
Via Mario Pastore,90
Via IV novembre,30
Via Ernesto Rossi,30
Via Monte Ruggero,30
Via dei Camporese,30
Via Anghiari,30
Via della Maschera d'Oro,30
Via Baccina,30
Via di Villa Koch,30
Strada Comunale Le Caie - S. Polo,-1
Via Rosa Govona,30
Via Monte Macereto,30
Vicolo del Fosso,-1
Via Gizzeria,30
Piazza di Saxa Rubra,50
Via Versilia,30
Largo Stanislao Fadda,30
Via Montorio al Vomano,30
Via dell'Ara di Conso,30
Via Antonio Signorini,30
Via Mariano Pieroni,30
Via Crustumerium,30
Via Don Tonino Bello,30
Via Fabio Nannarelli,30
Via Umberto Primo,50
Via Roccamena,30
Scalo S. Lorenzo/Talamo,-1
Via Serafino Aldo Barbaro,-1
Viale Luca Gaurico,30
Via Augusto Sindici,30
Via Pratomagno,30
Via Fulda,30
Via Pitea,30
Via di Roccabruna,50
Via Casalciprano,-1
Via Ferecrate,30
Via Don O. Radaelli,-1
Via Metaponto,30
Via Riccardo Morandi,30
Via Innocenzo XII,30
Largo di Santa Lucia Filippini,-1
Largo Adige,30
Via Leonardo Buonafede,30
Viale della Fontana Rotonda,-1
Largo Giovanni Pittaluga,30
Vicolo delle Grotte,-1
Viale Selma Lagerlof,-1
Via Garbagna,30
Via Conte Rosso,30
Via Gaetano Martino,30
Via Monginevro,30
Via Vittorio Mezzogiorno,30
Via Monginevra,30
Viale Giuseppe Wern,-1
Lungotevere Flaminio,70
Via Federico Vittore Nardelli,30
Via Mario Montefusco,30
Via Montegioco,30
Via Ceretana,30
Via Renato Fucini,30
Via San Colombano,30
Via Stefano Pittaluga,30
Via della Madonnetta,30
Via Carlo Mazzei,30
Via Pietro Valdoni,30
Via Carlo Campanini,30
Via Longarina,-1
Via Armando Armuzzi,30
Piazza Giuseppe Verdi,30
Via Belgirate,30
Via della Marrana,30
Via Eudo Giulioli,30
Piazza Oreste Tommasini,30
Via della Spiaggia,30
Via Saltabanchi,30
Piazza de' Renzi,-1
Via Bartolino da Novara,30
Via Ludovico Cardi,30
Via tempio della fortuna,30
Via Giovanni Agostino Cigola,30
Largo Mola di Bari,50
Via Col di Nava,30
Via Marruvio,30
Via Otricoli,30
Viale Antonino di San Giuliano,70
Via Terragnolo,30
Via Patrizi,-1
Via Luogosano,30
Largo San Gaudenzio,30
Via Paolo Buzzi,30
Via Gioia Tauro,30
Via Giulia Molino Colombini,30
Via Luigi Robecchi Brichetti,30
Via Laurenzana,30
Via Giovanni Battista Ughetti,-1
Via Francesco Schupfer,30
Borgo Angelico,30
