Via degli Umiliati,30
Via Monte Albenza,-1
Via Olimpia,-1
Via C. Grassi,30
Viale Monza,50
Via Arbasi,30
Via dei Girasoli,-1
Via Privata Ofanto,-1
Via Pietro da Cortona,30
Corso Adda,30
Via Modignani,30
Piazza Lina Bo Bardi,50
Via Wolfgang A. Mozart,30
Via Mario Colombi,30
Via Breno,30
Via al Castelletto,-1
Via Sandro Sandri,30
Via Lillo del Duca,30
Via Calvairate,-1
Piazza Piccola,-1
Via Francesco Denti,30
Piazza Donne della Resistenza,30
Largo dei Bersaglieri,30
Via Giovanni Schiapparelli,30
Via Salieri,30
Via Paolo Gerolamo Biumi,-1
Via A. Novella,30
Via Jacopo Sansovino,30
Piazza Fidia,30
San Giuliano Ovest,-1
Milano, via Ugo Pisa,-1
Via Daniele Crespi,30
Via della Minerva,30
Largo Albe Steiner,30
Piazza San Vittore,-1
Via Costantino Cantù,30
Via privata Michele Faraday,30
Via Palazzo dei Cigni,30
Via Quasimodo,-1
Via Ambrogio Villa,30
Via Jacopo Palma,30
Via Viterbo,30
Via della Taccona,50
Via Pietro Moscati,-1
Via Puglie,50
Via Luigi Zerbi,50
Via Puglia,30
Via Agadir,-1
Via Santa Maria in Pratello,30
Viale Marche,30
Largo Quinto Alpini,30
Piazzale Martiri della Deportazione,-1
Via Gilardo da Lodi,30
Via Damiano Chiesa,30
Strada vicinale per Cascina Brazzuto,-1
Via Col di Lana,30
Piazza Pasolini,-1
Via Abate Raimondi,30
Via Rognoni,30
Via Luigi Bay,30
Via Cascina Croce,-1
Via Cereda,-1
Strada Ginibissa,-1
Via Vincenzo Cuoco,-1
Via Giovanni Marradi,30
Via Varenna,30
Piazza Italo Calvino,-1
Via Attilio Agosti,-1
Via della Stampa,-1
Via Livenza,30
Muri d'Acqua,-1
Via del Convento,-1
Via Cerkovo,30
Via Don Giuseppe Pozzi,30
Via Fidelina,50
Via privata Crespi,-1
Via Carro Maggiore,30
Via Vittorio Betteloni,30
Collegamento Via Eritrea - Via Stephenson,50
Via Ernesto Rossi,30
Via Famiglia Legnani,30
Via P. D'Ivoy,30
Via dell'Anemone,30
Via Cuore Immacolato di Maria,30
Via Passo Rolle,-1
Piazza Arturo Toscanini,-1
Via Inverigo,30
Via Maria Cristina,30
Largo Bortolo Belotti,30
Largo dei Gelsomini,50
Strada per Baggio,30
Via Ausonio,30
Via Conte Rosso,-1
Via San Isidoro,30
Via Renato Fucini,30
Via Orchidee,30
Via Lambrate,30
Piazza San Babila,-1
Via Fontanile Sant'Agnese,-1
Bresso,-1
Via Garibaldi,30
Via privata Meina,30
Via Col di Nava,30
Via Volterra,30
Via Pierpaolo Pasolini,30
Via Barbavara,30
Via Lura,30
Via Paolo Buzzi,30
Via Alzaia Canale Villoresi,-1
Via privata Micene,30
Via Reseghetti,30
Largo Giovan Battista Scalabrini,30
Via Giovannina Pianzola,30
Piazza Francesco Guardi,30
Viale Olanda,-1
Via Cesare Lombroso,50
Via Lucera,-1
Via Arcivescovo Romilli,30
Via Galvano Fiamma,30
Via Pietra di Bismantova,-1
Via Piero Frattini,30
Via Giuseppe Pellizza da Volpedo,30
Piazza del Municipio,-1
Via Pietro da Cernusco,-1
Via Don Ferrante,30
Largo Metropolitana,50
Via privata Linda Malnati,30
Viale Alessandro Petőfi,-1
Via Moisè Loria,30
Via Demetrio Cretese,30
Via Giacomo Brodolini,30
Via Rosa Acerbi,30
Via Aldo Tarabella,-1
Via della roggia,-1
Via Giovanni di Breganze,30
Via San Remo,30
Via Angelo della Pergola,30
Strada Consortile del Bosco,-1
Vicolo Pietro Mascagni,30
Via Benedetto Cairoli,30
Via Odessa,-1
Via Bolivia,30
Via Giovan Battista Aguggiari,30
Via privata Pietro Mascagni,30
Piazza San Michele del Carso,30
Strada Provinciale Buccinasco,50
Via Monsignor Romero,-1
Via Lodi,70
Via Timossi,30
Vicolo Beato Angelico,30
Via Guido Coppin,30
Via A. Pacinotti,-1
Via Giannino Sessa,30
Vicolo Torri Gemelle,30
Via Giacinto Collegno,30
Via Del Pettirosso,30
Via San Rafael delle Ande,30
Via Carlo Bravalle,30
Via Monte Cristallo,30
Via Ugo la Malfa,-1
Via Vittorio Alfieri,30
Via Saronno,70
Via della Calca,30
Viale Trento e Trieste,30
Via Carlo Boncompagni,30
Via Creta,30
Via privata dei Ciliegi,-1
Via Cavenaghi,-1
Via Giacomo Zanella,50
Via Pier Francesco Moia,-1
Via Padre Placido Riccardi,30
Via Carlo Meroni,30
Via alla Vittoria,-1
Viale Giuseppe Mazzini,50
Via Bissolati,30
Via privata Arnaldo Fusinato,-1
Via Pierre e Marie Curie,-1
Via Santa Maria del Sole,30
Via Monsignor Pasquale Carnaghi,30
Via Biella,-1
Via Maria Rossi,30
Via Pietro Colletta,30
Piazzale del Cimitero,-1
Via del Pero,30
Via Pinciroli,30
Via Antonio Jorini,30
Via Reggimento Savoia Cavalleria,-1
Viale Don Severino Fracassi,-1
Via Luigi Pirandello,30
Via dei Malatesta,30
