Via Padre Cangemi,[['residential', -1], ['residential', -1], ['steps', -1]]
Via della Concezione,[['residential', -1]]
Via M.P. Marcatajo,[['unclassified', -1]]
Via Aleardo Aleardi,[['residential', -1]]
Via Giovanni Gentile,[['residential', '40'], ['residential', '40']]
Via Andrea Cirrincione,[['residential', -1]]
Via Monfenera,[['residential', -1], ['residential', '50'], ['residential', '50'], ['residential', '50'], ['residential', -1], ['residential', -1], ['residential', '50']]
Via Liguria,[['residential', -1]]
Piazza Enrico D'Orleans,[['residential', -1], ['residential', -1]]
Via Simone di Bologna,[['pedestrian', -1]]
Via Paolo Paternostro,[['tertiary', -1], ['tertiary', -1]]
Piazzetta Santa Sofia,[['residential', -1]]
Via Lume,[['service', -1]]
Via Riccardo da Lentini,[['unclassified', -1]]
Via Michele Collura,[['residential', -1]]
Via San Vincenzo de' Paoli,[['residential', -1]]
Largo primavera,[['residential', -1]]
Vicolo delle Ruote,[['service', -1]]
Via Lampedusa,[['residential', -1]]
Via Ammiraglio Gustavo Nicastro,[['residential', -1]]
Via G. Stazzone,[['unclassified', -1]]
Via Imera,[['residential', -1], ['residential', -1]]
La Vucciria,[['pedestrian', -1]]
Passaggio Gino Marinuzzi,[['unclassified', -1], ['unclassified', -1]]
Via Generale Carlo Alberto Dalla Chiesa,[['secondary', -1]]
Vicolo dello Zingaro,[['service', -1]]
Via Pietro Platania,[['residential', -1]]
Piazzale degli Alpini,[['unclassified', -1]]
Vicolo Felice,[['residential', -1]]
Largo Villaura,[['residential', -1]]
Piazza Crispi,[['unclassified', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Via Alberto Favara,[['residential', -1]]
Piazzetta Zimmalari,[['residential', -1]]
Via Fiorello La Guardia,[['residential', -1]]
Via Antonio Tantillo,[['residential', -1]]
Via Giovanni Travaglia,[['residential', '40']]
Via Saverio Latteri,[['residential', -1]]
Via Trieste,[['residential', -1]]
Via 20 settembre,[['residential', -1]]
Viale Strasburgo,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['residential', -1], ['secondary', -1], ['residential', -1], ['residential', -1], ['residential', -1], ['secondary', -1], ['residential', -1]]
via Giorgio Di Faccio,[['residential', -1]]
Piazzetta Visita Poveri,[['residential', -1]]
Via Quattro Coronati,[['residential', -1]]
Via Rosario Gregorio,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Filippo Turati,[['secondary', -1]]
Via Pomara,[['primary', -1], ['primary', -1]]
Via Valerio Villareale,[['residential', -1]]
Viale Ercole,[['primary', -1]]
Via Bernardino d'Ucria,[['residential', -1]]
Via Francesco Lo Jacono,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Via Falzone,[['unclassified', '30']]
Via Scorzadenaro,[['unclassified', -1]]
Via Normanni,[['unclassified', -1]]
Via Marchese Ugo,[['residential', -1]]
Piazza Borsa,[['residential', -1]]
Via Pietro Villasevaglios,[['residential', -1]]
Via Padre Francesco Spoto,[['residential', -1], ['residential', -1]]
Via Calogero Cangelosi,[['residential', '40']]
Via dell'Ancora,[['residential', -1]]
Via Fiume,[['residential', -1]]
Via Salvatore Cappello,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via B. Bonaiuto,[['unclassified', -1]]
Via Filippo Evola,[['residential', -1]]
Via Giorgio D'Antiochia,[['residential', -1]]
Cortile Tre Denari,[['service', -1]]
Vicolo Caracausi,[['unclassified', -1]]
Piazza Domenico Peranni,[['pedestrian', -1], ['secondary', -1]]
Via Belvedere,[['residential', -1]]
Via Filippo Marini,[['residential', -1], ['residential', -1], ['residential', '50']]
accesso parking sotterraneo,[['service', -1], ['service', -1], ['service', -1]]
Via Scipione Li Volsi,[['residential', -1], ['residential', -1]]
Via Ernesto Tricomi,[['residential', '50'], ['residential', '50']]
Via Germania,[['residential', -1]]
Via Alia,[['unclassified', -1]]
Via Montesanto,[['residential', -1]]
Piazza Principe di Camporeale,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1], ['tertiary', -1], ['residential', -1], ['tertiary', -1], ['tertiary', -1], ['residential', -1]]
Via Sicilia,[['service', -1]]
Via Domenico Di Marco,[['residential', -1]]
Via A. Giardina,[['unclassified', -1]]
Via Rosario Ponziano,[['residential', -1]]
Via San Giovanni Bosco,[['residential', -1]]
Piazza Carlo Maria Ventimiglia,[['pedestrian', -1], ['residential', -1]]
Via Cesare Bione,[['unclassified', -1]]
Piazza Porta Carini,[['pedestrian', -1]]
Via Tina di Lorenzo,[['residential', -1]]
Via Agostino Todaro,[['residential', -1], ['residential', -1]]
Via Volturno,[['secondary', -1], ['residential', -1], ['residential', -1]]
Via Austria,[['unclassified', -1]]
Via Piersanti Mattarella,[['secondary', -1]]
Via G. Benincasa,[['unclassified', -1]]
Via Salvatore Spataro,[['residential', -1], ['residential', -1]]
Piazza Tredici Vittime,[['residential', -1]]
Via Casalaina,[['residential', -1]]
Via Francesco Paolo di Blasi,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Scipione di Castro,[['residential', -1]]
Via Brigata Aosta,[['residential', -1]]
Piazza dell'Origlione,[['residential', -1]]
Via Ennio Flaiano,[['residential', -1]]
Via Pietro Ruzzolone,[['residential', -1]]
Via Paolo Giocoso,[['unclassified', -1]]
Via Scippateste,[['residential', -1]]
Via Trapezzato,[['residential', -1]]
Via Francesco Baiardi,[['unclassified', -1], ['unclassified', -1]]
Via Ildebrando Pizzetti,[['residential', -1]]
Piazza Ingastone,[['residential', -1], ['residential', -1]]
Strada Vicinale Carmine,[['unclassified', -1]]
Via Giovanni Chiaramonte,[['residential', '50']]
Via della Libertà,[['tertiary', -1], ['residential', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Vicolo della Pietà a Palazzo Reale,[['residential', -1]]
Via Tommaso Laureto,[['residential', -1]]
Vicolo Gallo,[['service', -1], ['steps', -1], ['service', -1]]
Vicolo Inguaggiato,[['service', -1], ['service', -1], ['service', -1]]
Via Squarcialupo,[['residential', -1], ['residential', -1]]
Via Alessandro Telesino,[['residential', -1]]
Via Montenero,[['residential', -1], ['residential', -1]]
Via Tavola Tonda,[['service', -1]]
Via Gian Matteo Giberti,[['residential', -1]]
Piazzetta Luigi Boglino,[['residential', -1]]
Via Terrasanta,[['secondary', -1], ['secondary', -1], ['secondary', -1]]
Discesa Masanello,[['steps', -1], ['steps', -1], ['steps', -1]]
Via Lungarini,[['residential', -1]]
Via Gaetano Lodato,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Via Gioacchino Arnone,[['unclassified', -1]]
Via Lilibeo,[['residential', -1]]
Piazza Baronio Manfredi,[['residential', -1]]
Via dei Peloritani,[['residential', -1]]
Passaggio dei picciotti,[['unclassified', -1]]
Vicolo Cassetta,[['service', -1]]
Via Rosina Muzio Salvo,[['residential', -1]]
Via Atenasio,[['unclassified', -1]]
