50.933758,7.0148,L 284
50.933869,7.014732,L 284
50.933868,7.014738,L 284
50.933878,7.014553,L 284
50.934758,7.013737,Kapellenstraße
50.934689,7.013802,Kapellenstraße
50.934734,7.013984,Kapellenstraße
50.935923,7.012871,Kapellenstraße
50.93693,7.01177,Kapellenstraße
50.936192,7.0124,Kapellenstraße
50.93675,7.011966,Kapellenstraße
50.938005,7.010385,Kapellenstraße
50.937013,7.011681,Kapellenstraße
50.938146,7.010171,Kapellenstraße
50.938669,7.008995,Kapellenstraße
50.938045,7.010333,Kapellenstraße
50.938811,7.008563,Kapellenstraße
50.938928,7.008517,Steprathstraße
50.938694,7.007521,Kalker Hauptstraße
50.938403,7.006018,Breuerstraße
50.938561,7.005955,Breuerstraße
50.939259,7.005851,Breuerstraße
50.94,7.005729,Breuerstraße
50.940417,7.005678,Breuerstraße
50.940397,7.005259,Markt
50.938754,7.008741,B 55
50.938988,7.008816,Kalker Hauptstraße
50.939369,7.011102,Kalker Hauptstraße
50.940672,7.010746,Thumbstraße
50.94048,7.006581,Markt
50.941016,7.005812,Markt
50.940931,7.004324,Höfestraße
50.933887,7.01468,L 284
50.933738,7.014353,Dillenburger Straße
50.934261,7.006566,Dillenburger Straße
50.934637,7.004405,
50.934922,7.003548,Dillenburger Straße
50.9353,7.001012,Rolshover Straße
50.93791,7.000435,Kalk-Mülheimer Straße
50.940247,7.001397,Kalk-Mülheimer Straße
50.940312,7.003474,Josephskirchstraße
50.940879,7.003481,Josephskirchstraße
50.940908,7.00305,Höfestraße
50.937819,7.000403,Kalk-Mülheimer Straße
50.940888,7.00193,Höfestraße
50.941057,7.001621,Kalk-Mülheimer Straße
50.940766,7.001613,Kalk-Mülheimer Straße
50.942205,7.001528,Kalk-Mülheimer Straße
50.93776,7.0004,Kalk-Mülheimer Straße
50.940869,7.001636,Kalk-Mülheimer Straße
50.943354,7.001441,Kalk-Mülheimer Straße
50.943365,7.001441,Kalk-Mülheimer Straße
50.94443,7.001572,Kalk-Mülheimer Straße
50.94564,7.001586,Kalk-Mülheimer Straße
50.937718,7.000398,Kalk-Mülheimer Straße
50.937168,6.994221,Kalker Hauptstraße
50.941558,6.992828,Straße des 17. Juni
50.945895,6.995788,
50.946411,6.997088,
50.946882,7.001631,Zoobrücke; Stadtautobahn
50.94807,7.001555,Kalk-Mülheimer Straße
50.947124,7.001661,Kalk-Mülheimer Straße
50.949409,7.001281,Im Bischofsacker
50.95019,7.001328,Kalk-Mülheimer Straße
50.950132,7.001039,Karlsruher Straße
50.949331,6.999237,Karlsruher Straße
50.94905,6.9985,Karlsruher Straße
50.949118,6.996753,Karlsruher Straße
50.949165,6.996432,Karlsruher Straße
50.949178,6.996341,Karlsruher Straße
50.949199,6.996202,Karlsruher Straße
50.949211,6.996119,Karlsruher Straße
50.949242,6.995901,Karlsruher Straße
50.949011,6.998267,Karlsruher Straße
50.949286,6.995591,Karlsruher Straße
