1260190 1273036800 7.00192941411003 50.9409115738897
1260190 1273036801 7.001919820154874 50.94096815651089 #INTERPOLATE POINT
1260190 1273036802 7.001910226199717 50.94102473913208 #INTERPOLATE POINT
1260190 1273036803 7.001900632244561 50.94108132175327 #INTERPOLATE POINT
1260190 1273036804 7.001891038289404 50.941137904374465 #INTERPOLATE POINT
1260190 1273036805 7.001881444334248 50.941194486995656 #INTERPOLATE POINT
1260190 1273036806 7.001871850379091 50.94125106961685 #INTERPOLATE POINT
1260190 1273036807 7.001862256423935 50.94130765223804 #INTERPOLATE POINT
1260190 1273036808 7.001852662468778 50.94136423485923 #INTERPOLATE POINT
1260190 1273036809 7.0018430685136215 50.94142081748042 #INTERPOLATE POINT
1260190 1273036810 7.001833474558465 50.94147740010161 #INTERPOLATE POINT
1260190 1273036811 7.001823880603308 50.9415339827228 #INTERPOLATE POINT
1260190 1273036812 7.001814286648152 50.94159056534399 #INTERPOLATE POINT
1260190 1273036813 7.001804692692995 50.941647147965185 #INTERPOLATE POINT
1260190 1273036814 7.001795098737839 50.941703730586376 #INTERPOLATE POINT
1260190 1273036815 7.001785504782682 50.94176031320757 #INTERPOLATE POINT
1260190 1273036816 7.001775910827526 50.94181689582876 #INTERPOLATE POINT
1260190 1273036817 7.001766316872369 50.94187347844995 #INTERPOLATE POINT
1260190 1273036818 7.001756722917213 50.94193006107114 #INTERPOLATE POINT
1260190 1273036819 7.001747128962056 50.94198664369233 #INTERPOLATE POINT
1260190 1273036820 7.0017375350068995 50.94204322631352 #INTERPOLATE POINT
1260190 1273036821 7.001727941051743 50.942099808934714 #INTERPOLATE POINT
1260190 1273036822 7.0017183470965865 50.942156391555905 #INTERPOLATE POINT
1260190 1273036823 7.00170875314143 50.942212974177096 #INTERPOLATE POINT
1260190 1273036824 7.001699159186273 50.94226955679829 #INTERPOLATE POINT
1260190 1273036825 7.001689565231117 50.94232613941948 #INTERPOLATE POINT
1260190 1273036826 7.00167997127596 50.94238272204067 #INTERPOLATE POINT
1260190 1273036827 7.001670377320804 50.94243930466186 #INTERPOLATE POINT
1260190 1273036828 7.001660783365647 50.94249588728305 #INTERPOLATE POINT
1260190 1273036829 7.001651189410491 50.94255246990424 #INTERPOLATE POINT
1260190 1273036830 7.001641595455334 50.942609052525434 #INTERPOLATE POINT
1260190 1273036831 7.001632001500178 50.942665635146625 #INTERPOLATE POINT
1260190 1273036832 7.001622407545021 50.942722217767816 #INTERPOLATE POINT
1260190 1273036833 7.0016128135898645 50.94277880038901 #INTERPOLATE POINT
1260190 1273036834 7.001603219634708 50.9428353830102 #INTERPOLATE POINT
1260190 1273036835 7.0015936256795515 50.94289196563139 #INTERPOLATE POINT
1260190 1273036836 7.001584031724395 50.94294854825258 #INTERPOLATE POINT
1260190 1273036837 7.001574437769238 50.94300513087377 #INTERPOLATE POINT
1260190 1273036838 7.001564843814082 50.94306171349496 #INTERPOLATE POINT
1260190 1273036839 7.001555249858925 50.943118296116154 #INTERPOLATE POINT
1260190 1273036840 7.001545655903769 50.943174878737345 #INTERPOLATE POINT
